Danny Granger,Indiana Pacers,2007,"$1,417,800"
Shawne Williams,Indiana Pacers,2007,"$1,367,760"
Keith McLeod,Indiana Pacers,2007,"$1,350,000"
Darrell Armstrong,Indiana Pacers,2007,"$1,178,348"
John Edwards,Indiana Pacers,2007,"$1,080,000"
David Harrison,Indiana Pacers,2007,"$960,840"
Maceo Baston,Indiana Pacers,2007,"$744,551"
Orien Greene,Indiana Pacers,2007,"$664,209"
Rawle Marshall,Indiana Pacers,2007,"$664,209"
James White,Indiana Pacers,2007,"$412,718"
Jimmie Hunter,Indiana Pacers,2007,"$100,000"
Ben Wallace,Chicago Bulls,2007,"$16,000,000"
P.J. Brown,Chicago Bulls,2007,"$8,560,000"
Andres Nocioni,Chicago Bulls,2007,"$3,950,000"
Ben Gordon,Chicago Bulls,2007,"$3,862,080"
Tyrus Thomas,Chicago Bulls,2007,"$3,260,760"
Kirk Hinrich,Chicago Bulls,2007,"$3,192,628"
Chris Duhon,Chicago Bulls,2007,"$3,024,000"
Mike Sweetney,Chicago Bulls,2007,"$2,696,956"
Luol Deng,Chicago Bulls,2007,"$2,614,440"
Malik Allen,Chicago Bulls,2007,"$1,803,600"
Thabo Sefolosha,Chicago Bulls,2007,"$1,679,280"
Adrian Griffin,Chicago Bulls,2007,"$1,475,000"
Viktor Khryapa,Chicago Bulls,2007,"$1,172,400"
Andre Barrett,Chicago Bulls,2007,"$744,551"
Martynas Andriuskevicius,Chicago Bulls,2007,"$664,209"
Luke Schenscher,Chicago Bulls,2007,"$55,000"
Larry Hughes,Cleveland Cavaliers,2007,"$13,363,012"
Zydrunas Ilgauskas,Cleveland Cavaliers,2007,"$9,442,697"
Drew Gooden,Cleveland Cavaliers,2007,"$6,645,402"
Eric Snow,Cleveland Cavaliers,2007,"$6,093,750"
LeBron James,Cleveland Cavaliers,2007,"$5,828,090"
Donyell Marshall,Cleveland Cavaliers,2007,"$5,633,037"
Damon Jones,Cleveland Cavaliers,2007,"$3,884,678"
Ira Newble,Cleveland Cavaliers,2007,"$3,196,050"
Scot Pollard,Cleveland Cavaliers,2007,"$2,200,000"
Sasha Pavlovic,Cleveland Cavaliers,2007,"$1,962,206"
David Wesley,Cleveland Cavaliers,2007,"$1,750,000"
Shannon Brown,Cleveland Cavaliers,2007,"$971,280"
Anderson Varejao,Cleveland Cavaliers,2007,"$945,600"
Dwayne Jones,Cleveland Cavaliers,2007,"$664,209"
Daniel Gibson,Cleveland Cavaliers,2007,"$412,718"
Rasheed Wallace,Detroit Pistons,2007,"$11,650,000"
Richard Hamilton,Detroit Pistons,2007,"$9,187,500"
Tayshaun Prince,Detroit Pistons,2007,"$7,851,240"
Chauncey Billups,Detroit Pistons,2007,"$6,364,400"
Antonio McDyess,Detroit Pistons,2007,"$5,883,600"
Nazr Mohammed,Detroit Pistons,2007,"$5,215,000"
Dale Davis,Detroit Pistons,2007,"$3,500,000"
Lindsey Hunter,Detroit Pistons,2007,"$2,250,000"
Ronald Murray,Detroit Pistons,2007,"$1,750,000"
Carlos Delfino,Detroit Pistons,2007,"$1,037,280"
Jason Maxiell,Detroit Pistons,2007,"$973,440"
Alex Acker,Detroit Pistons,2007,"$839,209"
Ronald Dupree,Detroit Pistons,2007,"$771,331"
Amir Johnson,Detroit Pistons,2007,"$664,209"
Chris Webber,Detroit Pistons,2007,"$661,024"
Will Blalock,Detroit Pistons,2007,"$412,718"
Paul Pierce,Boston Celtics,2007,"$15,101,625"
Wally Szczerbiak,Boston Celtics,2007,"$11,775,000"
Theo Ratliff,Boston Celtics,2007,"$11,666,666"
Vin Baker,Boston Celtics,2007,"$5,243,334"
Brian Scalabrine,Boston Celtics,2007,"$2,793,103"
Luke Jackson,Boston Celtics,2007,"$2,091,480"
Brian Grant,Boston Celtics,2007,"$1,938,870"
Sebastian Telfair,Boston Celtics,2007,"$1,793,160"
Kendrick Perkins,Boston Celtics,2007,"$1,689,409"
Al Jefferson,Boston Celtics,2007,"$1,618,320"
Gerald Green,Boston Celtics,2007,"$1,347,000"
Rajon Rondo,Boston Celtics,2007,"$1,143,600"
Michael Olowokandi,Boston Celtics,2007,"$1,103,225"
Delonte West,Boston Celtics,2007,"$1,080,480"
Tony Allen,Boston Celtics,2007,"$1,037,280"
Ryan Gomes,Boston Celtics,2007,"$664,209"
Leon Powe,Boston Celtics,2007,"$432,000"
Allan Ray,Boston Celtics,2007,"$412,718"
Kevin Pittsnogle,Boston Celtics,2007,"$50,000"
Stephon Marbury,New York Knicks,2007,"$17,184,375"
Steve Francis,New York Knicks,2007,"$15,070,000"
Jalen Rose,New York Knicks,2007,"$14,601,500"
Eddy Curry,New York Knicks,2007,"$8,171,103"
Quentin Richardson,New York Knicks,2007,"$7,525,500"
Malik Rose,New York Knicks,2007,"$7,525,397"
Maurice Taylor,New York Knicks,2007,"$7,500,000"
Shandon Anderson,New York Knicks,2007,"$7,244,726"
Jamal Crawford,New York Knicks,2007,"$7,200,000"
Jerome Williams,New York Knicks,2007,"$7,014,400"
Jerome James,New York Knicks,2007,"$5,400,000"
Jared Jeffries,New York Knicks,2007,"$5,215,000"
Channing Frye,New York Knicks,2007,"$2,325,000"
Renaldo Balkman,New York Knicks,2007,"$1,191,240"
Nate Robinson,New York Knicks,2007,"$1,185,480"
Kelvin Cato,New York Knicks,2007,"$1,071,225"
David Lee,New York Knicks,2007,"$926,040"
Mardy Collins,New York Knicks,2007,"$899,880"
Paul Miller,New York Knicks,2007,"$100,000"
Chris Webber,Philadelphia 76ers,2007,"$17,600,000"
Samuel Dalembert,Philadelphia 76ers,2007,"$9,464,307"
Andre Miller,Philadelphia 76ers,2007,"$8,733,333"
Joe Smith,Philadelphia 76ers,2007,"$6,807,000"
Aaron McKie,Philadelphia 76ers,2007,"$5,570,874"
Kyle Korver,Philadelphia 76ers,2007,"$4,018,182"
Kevin Ollie,Philadelphia 76ers,2007,"$3,196,050"
Steven Hunter,Philadelphia 76ers,2007,"$3,024,000"
Willie Green,Philadelphia 76ers,2007,"$2,800,000"
Andre Iguodala,Philadelphia 76ers,2007,"$2,201,640"
Greg Buckner,Philadelphia 76ers,2007,"$1,941,333"
Rodney Carney,Philadelphia 76ers,2007,"$1,439,760"
Shavlik Randolph,Philadelphia 76ers,2007,"$1,000,000"
Louis Williams,Philadelphia 76ers,2007,"$664,209"
Bobby Jones,Philadelphia 76ers,2007,"$412,718"
Steven Smith,Philadelphia 76ers,2007,"$161,061"
Louis Amundson,Philadelphia 76ers,2007,"$105,696"
Jason Kidd,New Jersey Nets,2007,"$18,084,000"
Vince Carter,New Jersey Nets,2007,"$15,101,625"
Richard Jefferson,New Jersey Nets,2007,"$11,200,000"
Jason Collins,New Jersey Nets,2007,"$5,800,000"
Bostjan Nachbar,New Jersey Nets,2007,"$2,500,000"
Clifford Robinson,New Jersey Nets,2007,"$1,600,000"
Antoine Wright,New Jersey Nets,2007,"$1,570,920"
Eddie House,New Jersey Nets,2007,"$1,400,000"
Marcus Williams,New Jersey Nets,2007,"$1,097,880"
Nenad Krstic,New Jersey Nets,2007,"$1,080,480"
Mikki Moore,New Jersey Nets,2007,"$1,071,225"
Josh Boone,New Jersey Nets,2007,"$1,053,960"
Bernard Robinson,New Jersey Nets,2007,"$1,000,000"
Mile Ilic,New Jersey Nets,2007,"$800,000"
Scott Padgett,New Jersey Nets,2007,"$563,302"
Hassan Adams,New Jersey Nets,2007,"$412,718"
Zoran Planinic,New Jersey Nets,2007,"$150,000"
Rasho Nesterovic,Toronto Raptors,2007,"$7,280,000"
Morris Peterson,Toronto Raptors,2007,"$4,550,000"
Andrea Bargnani,Toronto Raptors,2007,"$4,501,200"
Alvin Williams,Toronto Raptors,2007,"$4,483,516"
Chris Bosh,Toronto Raptors,2007,"$4,235,220"
Alonzo Mourning,Toronto Raptors,2007,"$4,225,433"
Anthony Parker,Toronto Raptors,2007,"$4,150,000"
Jorge Garbajosa,Toronto Raptors,2007,"$3,750,000"
T.J. Ford,Toronto Raptors,2007,"$2,929,467"
Juan Dixon,Toronto Raptors,2007,"$2,550,000"
Jose Calderon,Toronto Raptors,2007,"$2,333,334"
Kris Humphries,Toronto Raptors,2007,"$1,703,520"
Joey Graham,Toronto Raptors,2007,"$1,492,440"
Darrick Martin,Toronto Raptors,2007,"$1,178,348"
Pape Sow,Toronto Raptors,2007,"$744,551"
Uros Slokar,Toronto Raptors,2007,"$412,718"
P.J. Tucker,Toronto Raptors,2007,"$412,718"
Robert Whaley,Toronto Raptors,2007,"$83,026"
Jason Kidd,Dallas Mavericks,2008,"$19,728,000"
Michael Finley,Dallas Mavericks,2008,"$18,593,750"
Dirk Nowitzki,Dallas Mavericks,2008,"$16,360,094"
Erick Dampier,Dallas Mavericks,2008,"$10,590,500"
Josh Howard,Dallas Mavericks,2008,"$9,000,000"
Jason Terry,Dallas Mavericks,2008,"$8,898,000"
Jerry Stackhouse,Dallas Mavericks,2008,"$6,750,000"
Devean George,Dallas Mavericks,2008,"$2,369,111"
Eddie Jones,Dallas Mavericks,2008,"$1,830,000"
Didier Ilunga-Mbenga,Dallas Mavericks,2008,"$1,800,000"
Antoine Wright,Dallas Mavericks,2008,"$1,680,600"
Juwan Howard,Dallas Mavericks,2008,"$1,211,197"
Malik Allen,Dallas Mavericks,2008,"$998,398"
Brandon Bass,Dallas Mavericks,2008,"$770,610"
Jose Barea,Dallas Mavericks,2008,"$687,456"
Nick Fazekas,Dallas Mavericks,2008,"$427,163"
Tracy McGrady,Houston Rockets,2008,"$19,014,187"
Yao Ming,Houston Rockets,2008,"$13,762,775"
Shane Battier,Houston Rockets,2008,"$5,883,600"
Bobby Jackson,Houston Rockets,2008,"$5,670,000"
Rafer Alston,Houston Rockets,2008,"$4,550,000"
Bob Sura,Houston Rockets,2008,"$3,840,000"
Luis Scola,Houston Rockets,2008,"$2,910,000"
Steve Francis,Houston Rockets,2008,"$2,430,000"
Jackie Butler,Houston Rockets,2008,"$2,350,000"
Chuck Hayes,Houston Rockets,2008,"$1,750,000"
Gerald Green,Houston Rockets,2008,"$1,440,960"
Justin Reed,Houston Rockets,2008,"$1,436,500"
Dikembe Mutombo,Houston Rockets,2008,"$1,219,590"
Luther Head,Houston Rockets,2008,"$1,122,000"
Aaron Brooks,Houston Rockets,2008,"$972,720"
Steve Novak,Houston Rockets,2008,"$687,456"
Adam Haluska,Houston Rockets,2008,"$427,163"
Carl Landry,Houston Rockets,2008,"$427,163"
Tim Duncan,San Antonio Spurs,2008,"$19,014,188"
Tony Parker,San Antonio Spurs,2008,"$10,500,000"
Manu Ginobili,San Antonio Spurs,2008,"$9,079,811"
Kurt Thomas,San Antonio Spurs,2008,"$8,091,188"
Bruce Bowen,San Antonio Spurs,2008,"$4,125,000"
Robert Horry,San Antonio Spurs,2008,"$3,630,000"
Fabricio Oberto,San Antonio Spurs,2008,"$3,600,000"
Michael Finley,San Antonio Spurs,2008,"$3,103,000"
Matt Bonner,San Antonio Spurs,2008,"$2,678,000"
Vassilis Spanoulis,San Antonio Spurs,2008,"$1,944,000"
Jacque Vaughn,San Antonio Spurs,2008,"$1,219,950"
Ime Udoka,San Antonio Spurs,2008,"$1,000,000"
Ian Mahinmi,San Antonio Spurs,2008,"$938,760"
Damon Stoudamire,San Antonio Spurs,2008,"$556,438"
Keith Langford,San Antonio Spurs,2008,"$272,316"
Darius Washington,San Antonio Spurs,2008,"$154,847"
Jeremy Richardson,San Antonio Spurs,2008,"$85,932"
DerMarr Johnson,San Antonio Spurs,2008,"$42,203"
Marcus Williams,San Antonio Spurs,2008,"$12,890"
Peja Stojakovic,New Orleans Hornets,2008,"$11,664,000"
David West,New Orleans Hornets,2008,"$10,650,000"
Tyson Chandler,New Orleans Hornets,2008,"$10,250,000"
Mike James,New Orleans Hornets,2008,"$5,632,200"
Morris Peterson,New Orleans Hornets,2008,"$5,356,000"
Chris Paul,New Orleans Hornets,2008,"$3,615,960"
Rasual Butler,New Orleans Hornets,2008,"$3,315,000"
Bonzi Wells,New Orleans Hornets,2008,"$2,284,200"
Hilton Armstrong,New Orleans Hornets,2008,"$1,900,200"
Jannero Pargo,New Orleans Hornets,2008,"$1,830,000"
Julian Wright,New Orleans Hornets,2008,"$1,739,160"
Bernard Robinson,New Orleans Hornets,2008,"$1,080,000"
Ryan Bowen,New Orleans Hornets,2008,"$1,033,930"
Melvin Ely,New Orleans Hornets,2008,"$895,341"
Mile Ilic,New Orleans Hornets,2008,"$864,000"
Arvydas Macijauskas,New Orleans Hornets,2008,"$500,000"
Elton Brand,Los Angeles Clippers,2008,"$15,344,000"
Chris Kaman,Los Angeles Clippers,2008,"$8,600,000"
Cuttino Mobley,Los Angeles Clippers,2008,"$8,350,000"
Corey Maggette,Los Angeles Clippers,2008,"$7,000,000"
Sam Cassell,Los Angeles Clippers,2008,"$6,150,000"
Tim Thomas,Los Angeles Clippers,2008,"$5,632,200"
Shaun Livingston,Los Angeles Clippers,2008,"$4,404,629"
Aaron Williams,Los Angeles Clippers,2008,"$1,890,000"
Al Thornton,Los Angeles Clippers,2008,"$1,652,280"
Brevin Knight,Los Angeles Clippers,2008,"$1,600,000"
Dan Dickau,Los Angeles Clippers,2008,"$926,678"
Quinton Ross,Los Angeles Clippers,2008,"$826,046"
Josh Powell,Los Angeles Clippers,2008,"$800,000"
Paul Davis,Los Angeles Clippers,2008,"$687,456"
Richie Frahm,Los Angeles Clippers,2008,"$623,694"
Ruben Patterson,Los Angeles Clippers,2008,"$304,897"
Guillermo Diaz,Los Angeles Clippers,2008,"$56,065"
Brad Miller,Sacramento Kings,2008,"$10,500,000"
Kenny Thomas,Sacramento Kings,2008,"$7,875,000"
Metta World Peace,Sacramento Kings,2008,"$7,400,000"
Shareef Abdur-Rahim,Sacramento Kings,2008,"$5,800,000"
Mikki Moore,Sacramento Kings,2008,"$5,356,000"
John Salmons,Sacramento Kings,2008,"$4,752,000"
Tyronn Lue,Sacramento Kings,2008,"$3,500,000"
Lorenzen Wright,Sacramento Kings,2008,"$3,250,000"
Shelden Williams,Sacramento Kings,2008,"$3,174,240"
Anthony Johnson,Sacramento Kings,2008,"$2,860,000"
Spencer Hawes,Sacramento Kings,2008,"$2,028,600"
Kevin Martin,Sacramento Kings,2008,"$1,808,121"
Quincy Douby,Sacramento Kings,2008,"$1,333,920"
Francisco Garcia,Sacramento Kings,2008,"$1,168,800"
Justin Williams,Sacramento Kings,2008,"$862,456"
Beno Udrih,Sacramento Kings,2008,"$788,349"
Dahntay Jones,Sacramento Kings,2008,"$753,767"
Darryl Watkins,Sacramento Kings,2008,"$109,461"
Orien Green,Sacramento Kings,2008,"$77,061"
Mustafa Shakur,Sacramento Kings,2008,"$5,450"
Baron Davis,Golden State Warriors,2008,"$16,440,000"
Adonal Foyle,Golden State Warriors,2008,"$8,937,500"
Al Harrington,Golden State Warriors,2008,"$8,425,625"
Stephen Jackson,Golden State Warriors,2008,"$6,630,000"
Mickael Pietrus,Golden State Warriors,2008,"$3,470,770"
Matt Barnes,Golden State Warriors,2008,"$3,000,000"
Andris Biedrins,Golden State Warriors,2008,"$2,636,696"
Brandan Wright,Golden State Warriors,2008,"$2,323,080"
Patrick O'Bryant,Golden State Warriors,2008,"$2,216,400"
Kosta Perovic,Golden State Warriors,2008,"$1,800,000"
Marco Belinelli,Golden State Warriors,2008,"$1,345,800"
Austin Croshere,Golden State Warriors,2008,"$1,219,590"
Troy Hudson,Golden State Warriors,2008,"$1,219,590"
Monta Ellis,Golden State Warriors,2008,"$770,610"
Kelenna Azubuike,Golden State Warriors,2008,"$687,456"
Chris Webber,Golden State Warriors,2008,"$602,173"
Didier Ilunga-Mbenga,Golden State Warriors,2008,"$249,478"
C.J. Watson,Golden State Warriors,2008,"$125,479"
Stephane Lasme,Golden State Warriors,2008,"$48,056"
Shaquille O'Neal,Phoenix Suns,2008,"$20,000,000"
Amar'e Stoudemire,Phoenix Suns,2008,"$13,762,775"
Steve Nash,Phoenix Suns,2008,"$11,375,000"
Boris Diaw,Phoenix Suns,2008,"$9,000,000"
Leandro Barbosa,Phoenix Suns,2008,"$5,600,000"
Raja Bell,Phoenix Suns,2008,"$4,750,000"
Grant Hill,Phoenix Suns,2008,"$1,830,000"
Eric Piatkowski,Phoenix Suns,2008,"$1,219,590"
Brian Skinner,Phoenix Suns,2008,"$1,108,718"
Sean Marks,Phoenix Suns,2008,"$1,033,930"
Alando Tucker,Phoenix Suns,2008,"$931,920"
D.J. Strawberry,Phoenix Suns,2008,"$427,163"
Linton Johnson,Phoenix Suns,2008,"$283,953"
Kobe Bryant,Los Angeles Lakers,2008,"$19,490,625"
Pau Gasol,Los Angeles Lakers,2008,"$13,735,000"
Lamar Odom,Los Angeles Lakers,2008,"$13,248,596"
Vladimir Radmanovic,Los Angeles Lakers,2008,"$5,632,200"
Derek Fisher,Los Angeles Lakers,2008,"$4,350,000"
Luke Walton,Los Angeles Lakers,2008,"$4,000,000"
Trevor Ariza,Los Angeles Lakers,2008,"$3,100,000"
Chris Mihm,Los Angeles Lakers,2008,"$2,500,000"
Andrew Bynum,Los Angeles Lakers,2008,"$2,172,000"
Sasha Vujacic,Los Angeles Lakers,2008,"$1,756,951"
Jordan Farmar,Los Angeles Lakers,2008,"$1,009,560"
Ronny Turiaf,Los Angeles Lakers,2008,"$770,610"
Didier Ilunga-Mbenga,Los Angeles Lakers,2008,"$434,091"
Coby Karl,Los Angeles Lakers,2008,"$427,163"
Luke Ridnour,Seattle SuperSonics,2008,"$6,500,000"
Chris Wilcox,Seattle SuperSonics,2008,"$6,500,000"
Donyell Marshall,Seattle SuperSonics,2008,"$6,016,965"
Earl Watson,Seattle SuperSonics,2008,"$5,800,000"
Nick Collison,Seattle SuperSonics,2008,"$5,750,000"
Brent Barry,Seattle SuperSonics,2008,"$5,544,370"
Kevin Durant,Seattle SuperSonics,2008,"$4,171,200"
Ira Newble,Seattle SuperSonics,2008,"$3,441,900"
Jeff Green,Seattle SuperSonics,2008,"$3,058,200"
Francisco Elson,Seattle SuperSonics,2008,"$3,000,000"
Damien Wilkins,Seattle SuperSonics,2008,"$2,900,000"
Robert Swift,Seattle SuperSonics,2008,"$2,601,113"
Mouhamed Sene,Seattle SuperSonics,2008,"$2,105,520"
Adrian Griffin,Seattle SuperSonics,2008,"$1,593,000"
Johan Petro,Seattle SuperSonics,2008,"$1,077,120"
Mickael Gelabale,Seattle SuperSonics,2008,"$802,000"
Theo Ratliff,Minnesota Timberwolves,2008,"$11,666,666"
Antoine Walker,Minnesota Timberwolves,2008,"$8,329,640"
Juwan Howard,Minnesota Timberwolves,2008,"$6,883,800"
Marko Jaric,Minnesota Timberwolves,2008,"$6,050,000"
Troy Hudson,Minnesota Timberwolves,2008,"$5,953,000"
Greg Buckner,Minnesota Timberwolves,2008,"$3,750,000"
Michael Doleac,Minnesota Timberwolves,2008,"$3,120,000"
Eddie Griffin,Minnesota Timberwolves,2008,"$2,900,000"
Randy Foye,Minnesota Timberwolves,2008,"$2,631,840"
Sebastian Telfair,Minnesota Timberwolves,2008,"$2,562,426"
Corey Brewer,Minnesota Timberwolves,2008,"$2,535,720"
Al Jefferson,Minnesota Timberwolves,2008,"$2,480,885"
Mark Madsen,Minnesota Timberwolves,2008,"$2,420,000"
Kirk Snyder,Minnesota Timberwolves,2008,"$2,358,433"
Rashad McCants,Minnesota Timberwolves,2008,"$1,769,160"
Beno Udrih,Minnesota Timberwolves,2008,"$1,747,096"
Ryan Gomes,Minnesota Timberwolves,2008,"$770,610"
Craig Smith,Minnesota Timberwolves,2008,"$687,456"
Chris Richard,Minnesota Timberwolves,2008,"$427,163"
Steve Francis,Portland Trail Blazers,2008,"$15,070,000"
Raef LaFrentz,Portland Trail Blazers,2008,"$12,440,787"
Darius Miles,Portland Trail Blazers,2008,"$8,250,000"
Joel Przybilla,Portland Trail Blazers,2008,"$5,762,575"
Greg Oden,Portland Trail Blazers,2008,"$4,662,000"
LaMarcus Aldridge,Portland Trail Blazers,2008,"$4,329,360"
Steve Blake,Portland Trail Blazers,2008,"$4,250,000"
Travis Outlaw,Portland Trail Blazers,2008,"$4,000,000"
Martell Webster,Portland Trail Blazers,2008,"$2,974,080"
James Jones,Portland Trail Blazers,2008,"$2,900,000"
Brandon Roy,Portland Trail Blazers,2008,"$2,883,120"
Channing Frye,Portland Trail Blazers,2008,"$2,487,240"
Jarrett Jack,Portland Trail Blazers,2008,"$1,217,400"
Sergio Rodriguez,Portland Trail Blazers,2008,"$817,000"
Von Wafer,Portland Trail Blazers,2008,"$770,610"
Josh McRoberts,Portland Trail Blazers,2008,"$427,163"
Allen Iverson,Denver Nuggets,2008,"$19,012,500"
Kenyon Martin,Denver Nuggets,2008,"$13,250,000"
Carmelo Anthony,Denver Nuggets,2008,"$13,041,250"
Marcus Camby,Denver Nuggets,2008,"$11,250,000"
Nene,Denver Nuggets,2008,"$8,840,000"
Eduardo Najera,Denver Nuggets,2008,"$4,952,380"
Steven Hunter,Denver Nuggets,2008,"$3,248,000"
Chucky Atkins,Denver Nuggets,2008,"$3,000,000"
J.R. Smith,Denver Nuggets,2008,"$2,134,067"
Anthony Carter,Denver Nuggets,2008,"$1,103,225"
Linas Kleiza,Denver Nuggets,2008,"$1,011,360"
Yakhouba Diawara,Denver Nuggets,2008,"$687,456"
Bobby Jones,Denver Nuggets,2008,"$687,456"
Taurean Green,Denver Nuggets,2008,"$427,163"
Mike Wilks,Denver Nuggets,2008,"$162,281"
Jelani McCoy,Denver Nuggets,2008,"$151,089"
Andrei Kirilenko,Utah Jazz,2008,"$13,735,000"
Carlos Boozer,Utah Jazz,2008,"$11,260,483"
Mehmet Okur,Utah Jazz,2008,"$8,500,000"
Derek Fisher,Utah Jazz,2008,"$6,373,900"
Matt Harpring,Utah Jazz,2008,"$6,000,000"
Kyle Korver,Utah Jazz,2008,"$4,400,000"
Deron Williams,Utah Jazz,2008,"$4,010,640"
Jarron Collins,Utah Jazz,2008,"$2,350,000"
Jason Hart,Utah Jazz,2008,"$2,300,000"
Ronnie Brewer,Utah Jazz,2008,"$1,715,040"
Ronnie Price,Utah Jazz,2008,"$1,100,000"
Morris Almond,Utah Jazz,2008,"$1,005,960"
C.J. Miles,Utah Jazz,2008,"$770,610"
Kyrylo Fesenko,Utah Jazz,2008,"$750,000"
Paul Millsap,Utah Jazz,2008,"$687,456"
Shawn Marion,Miami Heat,2008,"$16,440,000"
Dwyane Wade,Miami Heat,2008,"$13,041,250"
Jason Williams,Miami Heat,2008,"$8,937,500"
Mark Blount,Miami Heat,2008,"$7,901,040"
Ricky Davis,Miami Heat,2008,"$6,819,000"
Udonis Haslem,Miami Heat,2008,"$6,050,000"
Marcus Banks,Miami Heat,2008,"$3,966,207"
Alonzo Mourning,Miami Heat,2008,"$2,762,500"
Smush Parker,Miami Heat,2008,"$2,250,000"
Dorell Wright,Miami Heat,2008,"$2,040,746"
Daequan Cook,Miami Heat,2008,"$1,184,400"
Earl Barron,Miami Heat,2008,"$973,328"
Alexander Johnson,Miami Heat,2008,"$687,456"
Chris Quinn,Miami Heat,2008,"$687,456"
Joel Anthony,Miami Heat,2008,"$427,163"
Anfernee Hardaway,Miami Heat,2008,"$320,142"
Luke Jackson,Miami Heat,2008,"$279,415"
Jason Richardson,Charlotte Bobcats,2008,"$11,111,110"
Gerald Wallace,Charlotte Bobcats,2008,"$9,500,000"
Nazr Mohammed,Charlotte Bobcats,2008,"$5,632,200"
Matt Carroll,Charlotte Bobcats,2008,"$5,450,000"
Emeka Okafor,Charlotte Bobcats,2008,"$5,427,307"
Adam Morrison,Charlotte Bobcats,2008,"$3,887,880"
Raymond Felton,Charlotte Bobcats,2008,"$3,274,440"
Othella Harrington,Charlotte Bobcats,2008,"$2,376,000"
Sean May,Charlotte Bobcats,2008,"$1,862,160"
Derek Anderson,Charlotte Bobcats,2008,"$1,219,590"
Jeff McInnis,Charlotte Bobcats,2008,"$1,219,590"
Jared Dudley,Charlotte Bobcats,2008,"$1,137,000"
Ryan Hollins,Charlotte Bobcats,2008,"$687,456"
Earl Boykins,Charlotte Bobcats,2008,"$533,572"
Jermareo Davidson,Charlotte Bobcats,2008,"$427,163"
Mike Bibby,Atlanta Hawks,2008,"$13,500,000"
Joe Johnson,Atlanta Hawks,2008,"$13,488,377"
Speedy Claxton,Atlanta Hawks,2008,"$6,306,182"
Marvin Williams,Atlanta Hawks,2008,"$4,466,040"
Zaza Pachulia,Atlanta Hawks,2008,"$4,000,000"
Al Horford,Atlanta Hawks,2008,"$3,745,800"
Josh Childress,Atlanta Hawks,2008,"$3,631,449"
Josh Smith,Atlanta Hawks,2008,"$2,243,543"
Acie Law,Atlanta Hawks,2008,"$1,927,080"
Salim Stoudamire,Atlanta Hawks,2008,"$783,000"
Solomon Jones,Atlanta Hawks,2008,"$729,000"
Mario West,Atlanta Hawks,2008,"$427,163"
Jeremy Richardson,Atlanta Hawks,2008,"$253,499"
Antawn Jamison,Washington Wizards,2008,"$16,360,094"
Gilbert Arenas,Washington Wizards,2008,"$11,950,400"
Caron Butler,Washington Wizards,2008,"$8,218,990"
Etan Thomas,Washington Wizards,2008,"$6,373,900"
Antonio Daniels,Washington Wizards,2008,"$5,800,000"
Brendan Haywood,Washington Wizards,2008,"$5,000,000"
Darius Songaila,Washington Wizards,2008,"$3,942,000"
Andray Blatche,Washington Wizards,2008,"$2,470,000"
Nick Young,Washington Wizards,2008,"$1,491,240"
Oleksiy Pecherov,Washington Wizards,2008,"$1,345,800"
DeShawn Stevenson,Washington Wizards,2008,"$1,033,930"
Roger Mason,Washington Wizards,2008,"$798,328"
Dominic McGuire,Washington Wizards,2008,"$427,163"
Mike Wilks,Washington Wizards,2008,"$67,151"
Rashard Lewis,Orlando Magic,2008,"$14,880,000"
Hedo Turkoglu,Orlando Magic,2008,"$6,373,900"
Dwight Howard,Orlando Magic,2008,"$6,061,274"
Tony Battie,Orlando Magic,2008,"$5,200,000"
Carlos Arroyo,Orlando Magic,2008,"$4,100,000"
Pat Garrity,Orlando Magic,2008,"$3,818,750"
Keyon Dooling,Orlando Magic,2008,"$3,596,000"
Brian Cook,Orlando Magic,2008,"$3,500,000"
Keith Bogans,Orlando Magic,2008,"$2,440,000"
J.J. Redick,Orlando Magic,2008,"$2,000,160"
Jameer Nelson,Orlando Magic,2008,"$1,961,609"
Maurice Evans,Orlando Magic,2008,"$1,740,000"
Adonal Foyle,Orlando Magic,2008,"$1,219,590"
James Augustine,Orlando Magic,2008,"$687,456"
Marcin Gortat,Orlando Magic,2008,"$427,163"
Bo Outlaw,Orlando Magic,2008,"$160,071"
Michael Redd,Milwaukee Bucks,2008,"$14,520,000"
Bobby Simmons,Milwaukee Bucks,2008,"$9,280,000"
Mo Williams,Milwaukee Bucks,2008,"$7,750,000"
Dan Gadzuric,Milwaukee Bucks,2008,"$5,751,130"
Desmond Mason,Milwaukee Bucks,2008,"$5,000,000"
Andrew Bogut,Milwaukee Bucks,2008,"$4,991,520"
Charlie Bell,Milwaukee Bucks,2008,"$3,100,000"
Jake Voskuhl,Milwaukee Bucks,2008,"$3,000,000"
Yi Jianlian,Milwaukee Bucks,2008,"$2,777,760"
Charlie Villanueva,Milwaukee Bucks,2008,"$2,715,000"
Michael Ruffin,Milwaukee Bucks,2008,"$1,033,930"
Royal Ivey,Milwaukee Bucks,2008,"$826,046"
Awvee Storey,Milwaukee Bucks,2008,"$711,517"
David Noel,Milwaukee Bucks,2008,"$687,456"
Ramon Sessions,Milwaukee Bucks,2008,"$427,163"
Larry Hughes,Chicago Bulls,2008,"$12,000,084"
Kirk Hinrich,Chicago Bulls,2008,"$11,250,000"
Andres Nocioni,Chicago Bulls,2008,"$8,500,000"
Drew Gooden,Chicago Bulls,2008,"$6,453,416"
